objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
13973,NP4620, ,NP,North Park,North Park,,,,,,,,0.02736883,,,,,,,{95E4BC72-F9D7-4842-9F52-29CCAF062186},Active,0.000434343923109609
13974,NP4621, ,NP,North Park,North Park,,,,,,,,0.02734405,,,,,,,{99EFDAC9-6A7D-4E45-B9F1-7DE8FB6DB9AA},Active,0.000460205560914792
13975,NP4623, ,NP,North Park,North Park,,,,,,,,0.0115245,,,,,,,{8A29A1D5-DF4C-4AF2-8143-8FF0DC3D8F1D},Active,0.00020710630042727
13976,NP4624, ,NP,North Park,North Park,,,,,,,,0.02104573,,,,,,,{3FCD8B73-88FE-405B-B98D-CB76B30B2FEA},Closed,0.000372439521702566
13977,NP4629, ,NP,North Park,North Park,,,,,,,,0.00765375,,,,,,,{E6D06521-9088-44BF-8350-A64AE820396A},Active,0.000141109231400476
13978,NP4630, ,NP,North Park,North Park,,,,,,,,0.01032307,,,,,,,{73CFA8F6-81D5-4108-BFE6-836A74D5E921},Active,0.000193581507654916
13979,NP4631,Decommissioned Latodomi Trail,NP,North Park,North Park,,,,,,,,0.15430608,,,,,,,{FD1E43A1-8B4E-49A8-A791-30E338FB2128},Closed,0.00231418344025534
13980,NP4632, ,NP,North Park,North Park,,,,,,,,0.03552597,,,,,,,{C8A602A4-4E42-4B7E-B712-EF4DF3A8BE9D},Active,0.00057770357021761
13981,NP4633, ,NP,North Park,North Park,,,,,,,,0.02795865,,,,,,,{30BEECFE-85E1-4277-9A96-29D8E653FB67},Active,0.000490792782294485
13982,NP4634, ,NP,North Park,North Park,,,,,,,,0.01116888,,,,,,,{47EC6B60-0C45-4403-ADE5-FBAF66AD7E4A},Active,0.000203464214396832
13983,NP4635, ,NP,North Park,North Park,,,,,,,,0.02653955,,,,,,,{A96C6C6E-B830-426B-8433-201628C3473D},Active,0.000478210497013608
13984,NP4636, ,NP,North Park,North Park,,,,,,,,0.1459391,,,,,,,{11715D10-59F8-4FFF-A31F-F02D6B3B6D0B},Closed,0.00249176340491304
13985,NP4637, ,NP,North Park,North Park,,,,,,,,0.00949279,,,,,,,{D8AC416E-833A-4888-BD80-85BB81B8A3ED},Active,0.000160209188587055
13986,NP4641, ,NP,North Park,North Park,,,,,,,,0.00951065,,,,,,,{A161A32B-25F3-4DB4-9E26-0E7D26E31B87},Active,0.000180035323088186
13987,NP4642, ,NP,North Park,North Park,,,,,,,,0.21622684,,,,,,,{AE8BD398-D134-4789-A98E-9DCACBE1827F},Active,0.00390871894413851
13988,NP4643, ,NP,North Park,North Park,,,,,,,,0.33350116,,,,,,,{7C9A5BB8-81D7-4B78-BF6D-40EC5107D7D6},Active,0.00545359160125328
13989,NP4644, ,NP,North Park,North Park,,,,,,,,0.04341213,,,,,,,{E68BEE96-4C1E-4F92-943C-84A202D4D782},Active,0.000772608869852067
13990,NP4645, ,NP,North Park,North Park,,,,,,,,0.05544845,,,,,,,{B5692CA0-2564-4DE7-B779-3CA8BD8A8916},Active,0.000909104998520685
13991,NP4646, ,NP,North Park,North Park,,,,,,,,0.08555034,,,,,,,{F975A8E6-64C9-44AF-9EF9-4F6A4FD10425},Active,0.00150662419979086
13992,NP4647, ,NP,North Park,North Park,,,,,,,,0.0224336,,,,,,,{52222D48-D2B7-4CF8-86B9-1D89428C43A6},Active,0.000369939995244853
13993,NP4648, ,NP,North Park,North Park,,,,,,,,0.06271012,,,,,,,{5BB558D4-891F-43C2-B1D5-78E1F2A68D95},Active,0.00112376739199655
13994,NP4649, ,NP,North Park,North Park,,,,,,,,0.03147437,,,,,,,{0092571E-0B36-49D9-B8B3-BE28C0621700},Active,0.000568228818036252
13995,NP4650, ,NP,North Park,North Park,,,,,,,,0.12435739,,,,,,,{CBB7D145-FFAD-48DF-8B02-62343E3E0A66},Active,0.00211462433906746
13996,NP4651, ,NP,North Park,North Park,,,,,,,,0.1352618,,,,,,,{B2667E5A-60AD-4782-936B-CB538978CAD7},Active,0.00226233282541323
13997,NP4652, ,NP,North Park,North Park,,,,,,,,0.16663419,,,,,,,{C9F22B54-BA75-447D-87E6-E8B4F6577F02},Closed,0.00270507401796835
13998,NP4653, ,NP,North Park,North Park,,,,,,,,0.11904041,,,,,,,{24165100-D79A-4FA3-A59C-062D85BDA448},Active,0.00201253306148112
13999,NP12934,Private Access - Hide,NP,North Park,North Park,,,,,,,,0.00121813,,,,,,,{A15BB592-2B43-4686-8E3A-B30BD935AA0A},Closed,2.30254663017318e-05
14000,NP4656, ,NP,North Park,North Park,,,,,,,,0.02729928,,,,,,,{9CB0192F-16E8-4C0D-92EF-47FEA6E3B945},Closed,0.00049211808390247
14001,NP4659, ,NP,North Park,North Park,,,,,,,,0.06521015,,,,,,,{2612449B-76AB-464A-A3FF-26B3D3C34728},Active,0.000986280199380906
14002,NP4661, ,NP,North Park,North Park,,,,,,,,0.09557627,,,,,,,{12E86A68-08D6-42EA-97A2-3A4C393E7F6C},Active,0.00146761644929297
14003,NP4665,Green ,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GIS/GREENbase.png,0.49545775,,,Easy-Moderate,Access,,,{57AE3E77-493A-471C-9730-B03E01BC9655},Active,0.00880384447716781
14004,NP4666, ,NP,North Park,North Park,,,,,,,,0.03805532,,,,,,,{6F2A441A-62B6-4B75-A067-6B5674A918A0},Closed,0.000572906490762643
14005,NP4667, ,NP,North Park,North Park,,,,,,,,0.01895312,,,,,,,{4ECA16C8-943B-4932-BBE5-E12B74545A8A},Active,0.000298487757046186
14006,NP12943,Decommissioned Trail.,NP,North Park,North Park,,,,,,,,0.03794689,,,,,,,{5155FD90-8BFA-45A0-80DF-83E9D663F491},Closed,0.000665546702659211
14007,NP4669, ,NP,North Park,North Park,,,,,,,,0.03985389,,,,,,,{845B7C62-4645-4654-844E-215CAD43D0A4},Active,0.000609524653372394
14008,NP4671, ,NP,North Park,North Park,,,,,,,,0.01947883,,,,,,,{AD43A5B1-BABC-4655-BADA-5C21F0FF98DE},Active,0.00035769693873353
14009,NP4673, ,NP,North Park,North Park,,,,,,,,0.03086318,,,,,,,{F5C06C53-609A-406C-9B6F-885945E90160},Active,0.000450403241712466
14010,NP4674, ,NP,North Park,North Park,,,,,,,,0.08189249,,,,,,,{8DBFEA3E-C89E-447F-A920-B89520117184},Active,0.00152315167343864
14011,NP4675, ,NP,North Park,North Park,,,,,,,,0.0062476,,,,,,,{46FA8CB0-53A9-4C4D-941F-21FB2C998ECA},Active,0.0001173198627506
14012,NP4676, ,NP,North Park,North Park,,,,,,,,0.04848234,,,,,,,{9AEC7937-522D-408F-9ADE-56C39958CFF2},Active,0.000782442865975986
14013,NP4677, ,NP,North Park,North Park,,,,,,,,0.03273249,,,,,,,{BC844571-4B01-4C85-87B2-E71CA15460C9},Active,0.000513443733027661
14014,NP4679, ,NP,North Park,North Park,,,,,,,,0.22383524,,,,,,,{F82B44AF-2BD1-4A85-96F4-4D0EBF8BB1D5},Closed,0.00398539002471289
14015,NP4682, ,NP,North Park,North Park,,,,,,,,0.17924226,,,,,,,{9BD1A3DB-8A54-4C2E-9DE9-06B6BC2E91D7},Active,0.00308669165271999
14016,NP4689, ,NP,North Park,North Park,,,,,,,,0.2590673,,,,,,,{DA417345-D119-4805-BFF3-AB6D7B30F972},Active,0.00426213948763152
14017,NP12965,Nature Center Green Trail ,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GiS/GREENbase.png,1.14738064,,,Moderate,Loop,,No,{4CE6DF23-BFA6-43DA-9DA7-B1E3603BFB8C},Active,0.0203171612495116
14018,NP4692,Decommissioned Trail.,NP,North Park,North Park,,,,,,,,0.15604684,,,,,,,{C18BD173-7054-4C32-BA0F-7828568B2688},Closed,0.00276582348659108
14019,NP4699, ,NP,North Park,North Park,,,,,,,,0.80481997,,,,,,,{23FCA796-6052-4664-95D3-2E896AFB2625},Active,0.0135816143689045
14020,NP4700, ,NP,North Park,North Park,,,,,,,,0.04139448,,,,,,,{332F5298-C717-4356-A4ED-6766A259C810},Active,0.00066097086053341
14021,NP4701, ,NP,North Park,North Park,,,,,,,,0.64369802,,,,,,,{6DED3551-9F0E-488D-85E6-4CFC74179BD9},Active,0.011072184690945
14022,NP4702, ,NP,North Park,North Park,,,,,,,,0.14119894,,,,,,,{3AED53B5-297D-4D05-B01A-95209F5EE5C1},Active,0.00230439528496754
14023,NP4703, ,NP,North Park,North Park,,,,,,,,0.16249132,,,,,,,{5A46728D-1C5B-4A99-AA84-E86212040457},Active,0.00281307325133542
14024,NP4704, ,NP,North Park,North Park,,,,,,,,0.05981582,,,,,,,{0B24124A-4367-4C89-8768-FA6E7AC678DD},Active,0.000896033184695417
14025,NP4705, ,NP,North Park,North Park,,,,,,,,0.087227,,,,,,,{29039FC2-D659-4DA8-9FDA-529849D49DD8},Active,0.0014360641142423
14026,NP4708, ,NP,North Park,North Park,,,,,,,,0.10310564,,,,,,,{E87340E4-D2E5-49E4-ABC1-0AD07B9E871F},Active,0.00170005290964961
14027,NP4709, ,NP,North Park,North Park,,,,,,,,0.01432612,,,,,,,{EC7E4EFC-6F83-4149-8785-F19DA06C1DA6},Active,0.000236647526052476
14028,NP4710, ,NP,North Park,North Park,,,,,,,,0.01192884,,,,,,,{C21C7D6F-1EF8-4A92-9088-85C0E6A57CF8},Active,0.000224971893517772
14029,NP4711, ,NP,North Park,North Park,,,,,,,,0.02268765,,,,,,,{5BAC6618-4371-4B6A-9818-F2F0EB04E2DF},Active,0.000337868037504856
14030,NP4712, ,NP,North Park,North Park,,,,,,,,0.01317612,,,,,,,{BFBD8621-B163-45BD-8EA7-4618B3947E83},Active,0.00024627618826649
14031,NP4714, ,NP,North Park,North Park,,,,,,,,0.12202252,,,,,,,{BDF5AA1A-A5AB-4B1B-A58F-BDFE9186C1A3},Active,0.00218323551056031
14032,NP4715, ,NP,North Park,North Park,,,,,,,,0.02169112,,,,,,,{41ACAFE4-5362-44CD-A8E3-14356185A0C3},Active,0.00038864470034848
14033,NP4717,Orange with Green Dot,NP,North Park,North Park,Orange with Green Dot,OR/GN Dot,Orange, ,Green, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_GREENdot.png,0.61645096,,,Easy-Moderate,Pt_to_Pt,,,{B2C29551-634F-4102-B036-11115E3A19E0},Active,0.00991091368901249
14034,NP4718,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.19831041,,,Easy-Moderate,Pt_to_Pt,,,{AD085426-6C86-445C-9AD8-6AB99832FB49},Active,0.00311819897256665
14035,NP4719,Red with Green Cap,NP,North Park,North Park,Red with Green Cap,RD/GN Cap,Red,Green, , ,http://apps.alleghenycounty.us/GIS/REDbase_GREENcap.png,0.04371693,,,Moderate,Access,,,{EC2A010B-25A8-4B6E-8A74-6966562DEBDA},Active,0.000743625556044362
14036,NP4721,White with Red Dot,NP,North Park,North Park,White with Red Dot,WT/RD Dot,White, ,Red, ,http://apps.alleghenycounty.us/GIS/WHITEbase_REDdot.png,0.61291163,,,Easy,Pt_to_Pt,,,{7457008B-D2AD-41FF-BC7C-87F9FBCE2C80},Active,0.0103365556076799
14037,NP4723,White with Black Dash,NP,North Park,North Park,White with Black Dash,WT/BK Dash,White, , ,Black,http://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdash.png,0.04210232,,,Easy-Moderate,Connector,,,{2F9A9589-3BAE-4263-8298-CAE0A3202E3D},Active,0.000790161366211002
14038,NP4724,White with Black Dot,NP,North Park,North Park,White with Black Dot,WT/BK Dot,White, ,Black, ,http://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdot.png,0.36319526,,,Moderate,Pt_to_Pt,,,{35452CBA-6EED-4493-B217-C82F6D8F8209},Active,0.0061621952920146
14039,NP4726,Green with Yellow Dot,NP,North Park,North Park,Green with Yellow Dot,GN/YL Dot,Green, ,Yellow, ,http://apps.alleghenycounty.us/GIS/GREENbase_YELLOWdot.png,0.2493073,,,Easy,Access,,,{CB0C10B8-A31A-46F5-91FD-76FBC70E6A24},Active,0.00458712864393081
14040,NP4728,Orange with White Dot,NP,North Park,North Park,Orange with White Dot,OR/WT Dot,Orange, ,White, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_WHITEdot.png,0.10723118,,,Difficult,Access,,,{087F4AB9-93D6-47A3-9A6B-95781C8046A9},Active,0.00166246050942349
14041,NP4729,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.20469867,,,Easy-Moderate,Access,,,{53E78044-14B9-4B87-B9C0-EF8B32E14648},Closed,0.00357426899393944
14042,NP4730,Orange Access Trail - Decommissioned,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.21220931,,,Easy-Moderate,Access,,,{80C92AE5-9A60-4169-B303-AE868DB45DAD},Closed,0.00350075320225507
14043,NP4731,Red with Brown Dot - Decommissioned,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.07244323,,,Easy-Moderate,Access,Dirt,,{010A94A6-F4E6-456C-95E1-93542418731A},Closed,0.00119750061066104
14044,NP4734,White with Green Dot,NP,North Park,North Park,White with Green Dot,WT/GN Dot,White, ,Green, ,http://apps.alleghenycounty.us/GIS/WHITEbase_GREENdot.png,0.93225518,,,Moderate,Pt_to_Pt,,,{F5B6BA47-8F13-4B8B-AC91-DE95094D5DDB},Active,0.0162658963728243
14045,NP4735,Red with White Cap,NP,North Park,North Park,Red with White Cap,RD/WT Cap,Red,White, , ,http://apps.alleghenycounty.us/GIS/REDbase_WHITEcap.png,0.14569649,,,Easy,Access,,,{4C1733BA-D35A-40FA-B41B-2C3342DEBE39},Active,0.00236861217812497
14046,NP4742,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.16117696,,,Easy-Moderate,Pt_to_Pt,,,{BAD5B16A-D643-41FB-8A54-F207CAFCB075},Active,0.00248753189836461
14047,NP4744,Red with Red Cap,NP,North Park,North Park,Red with Red Cap,RD/RD Cap,Red,Red, , ,http://apps.alleghenycounty.us/GIS/REDbase_REDcap.png,0.35953339,,,Moderate,Access,,No,{D28A9805-CBEF-4BDC-B47C-5289DEF4B0D5},Active,0.00571209485928032
14048,NP4746,Orange with Purple Dot,NP,North Park,North Park,Orange with Purple Dot,OR/PL Dot,Orange, ,Purple, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_PURPLEdot.png,0.08549791,,,Easy-Moderate,Access,,,{953CBA78-DC1B-4DA2-BDA7-24EFD3DC1DA2},Active,0.00152059982473653
14049,NP13011,Gravel or Paved Trail/Road-Lakeshore DrTempClosure,NP,North Park,North Park,Gravel or Paved Trail/Road,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/TemporaryClosure.png,2.22834736,,,Easy,Point to Point,Asphalt,,{549D502E-FDAA-4806-A32F-E5B209EED0B3},Temp_Closed,0.0382391769657335
14050,NP4751,Gravel or Paved Trail/Road,NP,North Park,North Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.60432365,,,Easy-Moderate,Pt_to_Pt,Recycled Asphalt,No,{ACAB8769-4194-4D2F-9AC9-2E093DCE8BBF},Active,0.0102496590006005
14051,BP13052, ,BP,Boyce,Boyce Park,,,,,,,,0.03153325,,,Easy-Moderate,Connector,Dirt,,{EF120B85-CDE5-4B35-890F-147529E49F6C},Active,0.000476186986252269
14052,BP4975, ,BP,Boyce,Boyce Park,,,,,,,,0.01945291,,,,,,,{E7A056B0-6396-4CE1-82BA-5B0D52E81A43},Active,0.000305059879397118
14053,BP4976, ,BP,Boyce,Boyce Park,,,,,,,,0.14792116,,,,,,,{19F63FB8-283E-4645-85C1-4A377D045908},Active,0.0024116414861039
14054,BP4977, ,BP,Boyce,Boyce Park,,,,,,,,0.18122937,,,,,,,{56CF6B1D-62F1-4824-A3C3-DA25A476B910},Active,0.00303545252987628
14055,BP4978, ,BP,Boyce,Boyce Park,,,,,,,,0.01991693,,,,,,,{EDB58D4B-E025-4840-93C9-0D8436F5FF49},Active,0.000368110327756079
14056,BP4979, ,BP,Boyce,Boyce Park,,,,,,,,0.02847381,,,,,,,{0A93DD18-B91C-47FE-B9D2-357FB036717D},Active,0.000459562133877728
14057,BP4980, ,BP,Boyce,Boyce Park,,,,,,,,0.02173557,,,,,,,{64F36C8B-F69D-4782-A7EB-4911CE0766FD},Active,0.000363703696678285
14058,BP4981, ,BP,Boyce,Boyce Park,,,,,,,,0.06806912,,,,,,,{BC3E68C3-8026-4061-84C9-DB76AA00EA37},Active,0.0011239251245712
14059,BP4982, ,BP,Boyce,Boyce Park,,,,,,,,0.01006021,,,,,,,{FBA4DD8B-0277-4057-96D8-541EC06F4030},Active,0.00018513198282876
14060,BP4985, ,BP,Boyce,Boyce Park,,,,,,,,0.00430486,,,,,,,{22548F49-2A39-45F4-A94A-B40E04DEC9B5},Active,7.47027592885901e-05
14061,BP4986, ,BP,Boyce,Boyce Park,,,,,,,,0.03760525,,,,,,,{AA994B64-93D3-47A6-8FE3-1DAEA15A1673},Active,0.000614158953982085
14062,BP4987, ,BP,Boyce,Boyce Park,,,,,,,,0.01479369,,,,,,,{F38DCAAF-EB5C-46F5-A823-42E78F3D6CC2},Active,0.00024202716352727
14063,BP4988, ,BP,Boyce,Boyce Park,,,,,,,,0.09874577,,,,,,,{DE3F7195-225C-4706-AD82-98EE64D65B49},Active,0.00148503927054383
14064,BP4989, ,BP,Boyce,Boyce Park,,,,,,,,0.10519411,,,,,,,{09C1BAD3-D8BD-4AC5-B3AB-5020D2946A38},Active,0.00183248600948554
14065,BP4990, ,BP,Boyce,Boyce Park,,,,,,,,0.03555349,,,,,,,{36883980-B7EB-4125-94C7-F033A2090BC5},Active,0.000547390314581955
14066,BP4991, ,BP,Boyce,Boyce Park,,,,,,,,0.03109635,,,,,,,{75FE6795-E73A-472F-A87A-9E1DB8B0ACFB},Active,0.000495517305298473
14067,BP4992, ,BP,Boyce,Boyce Park,,,,,,,,0.05417515,,,,,,,{187A0B21-8ABB-4722-8499-93F22BF4CFFB},Active,0.000865757324038263
14068,BP4993, ,BP,Boyce,Boyce Park,,,,,,,,0.11709636,,,,,,,{57FB9498-4CEC-4E80-BA73-4C0594BB3BDD},Active,0.00189620288405848
14069,BP4994, ,BP,Boyce,Boyce Park,,,,,,,,0.06465394,,,,,,,{192A6B8E-3F8A-4C37-9D8C-21D018F4CBB8},Active,0.000949448624980802
14070,BP4995, ,BP,Boyce,Boyce Park,,,,,,,,0.01949071,,,,,,,{A919778B-D5DB-40FC-B64E-96CF7856CC1D},Active,0.000318325041848267
14071,BP4996, ,BP,Boyce,Boyce Park,,,,,,,,0.14118021,,,,,,,{19BCC583-BC8B-463E-8BF3-144CA1D35DED},Active,0.00259018418432318
14072,BP4997, ,BP,Boyce,Boyce Park,,,,,,,,0.0278478,,,,,,,{8B3A0CC8-1EDC-4DA1-87D5-50C4D8EE023D},Active,0.000424046925268659
14073,BP4998, ,BP,Boyce,Boyce Park,,,,,,,,0.08573527,,,,,,,{2CD45856-E908-42E4-A237-941A1F95360B},Active,0.00140077619008679
14074,BP4999, ,BP,Boyce,Boyce Park,,,,,,,,0.01138304,,,,,,,{10CEFAEB-D211-4A1D-9785-BFA26420DFDC},Active,0.000167425516895206
14075,BP5000, ,BP,Boyce,Boyce Park,,,,,,,,0.06936028,,,,,,,{8780D912-A9DC-4017-A94D-D1B6A30CA00F},Active,0.00111819347866584
14076,BP5002, ,BP,Boyce,Boyce Park,,,,,,,,0.04427304,,,,,,,{3CA66D1B-2555-42AC-B317-7D0AC896F37A},Active,0.000690318888373799
14077,BP5004, ,BP,Boyce,Boyce Park,,,,,,,,0.18402769,,,,,,,{D2038749-645C-4506-A8FA-7821A06D8402},Active,0.00299249540137628
14078,BP5005, ,BP,Boyce,Boyce Park,,,,,,,,0.02309195,,,,,,,{4E750FE9-4966-4434-95DF-368C507C958F},Active,0.000429283805321204
14079,BP5006, ,BP,Boyce,Boyce Park,,,,,,,,0.01558004,,,,,,,{A10522C7-15C3-4684-AE29-8249EDE56E18},Active,0.000231882115763491
14080,BP5007, ,BP,Boyce,Boyce Park,,,,,,,,0.022512,,,,,,,{9EB0AF6D-692D-4976-90CA-F97015DE3692},Active,0.000409497446668366
14081,BP5008, ,BP,Boyce,Boyce Park,,,,,,,,0.04679419,,,,,,,{F8C5FE56-D1B9-4F6C-B9D4-77FC2B2F6F90},Active,0.000777828823508411
14082,BP5009, ,BP,Boyce,Boyce Park,,,,,,,,0.04399209,,,,,,,{9A5F095F-33CE-4600-B346-0C63D3E68F4E},Active,0.000720326016418459
14083,BP5013, ,BP,Boyce,Boyce Park,,,,,,,,0.08029912,,,,,,,{8FC44220-EE93-4E55-9E88-F2BC42E72BAF},Active,0.00134916180779012
14084,BP5014, ,BP,Boyce,Boyce Park,,,,,,,,0.04481311,,,,,,,{01556920-2CA6-43BA-888E-8101CE2AF152},Active,0.000794221509837134
14085,BP5015, ,BP,Boyce,Boyce Park,,,,,,,,0.17387999,,,,,,,{0BF076AE-10DF-4063-8955-E81476D0FB42},Active,0.00308135293639663
14086,BP5016, ,BP,Boyce,Boyce Park,,,,,,,,0.01708992,,,,,,,{7DC88EB1-9FD1-4B24-ADA0-65DA97BEAE85},Active,0.000308848640248718
14087,BP5017, ,BP,Boyce,Boyce Park,,,,,,,,0.13012309,,,,,,,{6482376D-FC51-452E-B32D-A7A0396D30B2},Active,0.00234327978486103
14088,BP5019, ,BP,Boyce,Boyce Park,,,,,,,,0.02687612,,,,,,,{6209D223-C1D9-446B-A82F-1720C11BBC9C},Active,0.000421433820545761
14089,BP5020, ,BP,Boyce,Boyce Park,,,,,,,,0.13531231,,,,,,,{905985A0-1B7A-465A-B412-A77E2A799E1B},Active,0.00207455134978444
14090,BP5021, ,BP,Boyce,Boyce Park,,,,,,,,0.12057706,,,,,,,{4CE3D586-1320-4A14-A1C0-B4AE84300AB7},Active,0.00180227487085801
14091,BP5022, ,BP,Boyce,Boyce Park,,,,,,,,0.13200314,,,,,,,{CC115690-E01C-443A-8E8D-CDA5A089B91C},Active,0.00201003973134065
14092,BP5023, ,BP,Boyce,Boyce Park,,,,,,,,0.15995612,,,,,,,{DA224861-DE2F-4097-B5A2-B600038D2C41},Active,0.00275804684475804
14093,BP5024, ,BP,Boyce,Boyce Park,,,,,,,,0.16342964,,,,,,,{B1D557C1-29D4-4C4D-B1DD-AA80C62545E6},Active,0.00289054018380841
14094,BP13101, ,BP,Boyce,Boyce Park,,,,,,,,0.06895431,,,,Connector,,,{C6C9BECB-CD0D-4BC7-8CA1-14BDAF0CD78F},Active,0.00127675390872558
14095,BP13103, ,BP,Boyce,Boyce Park,,,,,,,,0.2588137,,,,Connector,,,{52A58425-E96C-4689-8B53-A5006775E861},Active,0.00471173293387106
14096,BP5028, ,BP,Boyce,Boyce Park,,,,,,,,0.0310323,,,,,,,{BB7657E4-51C2-402D-9096-D904AA82AD80},Active,0.000451139025361191
14097,BP13105, ,BP,Boyce,Boyce Park,,,,,,,,0.06383426,,,,,,,{DC82D2F0-410F-43EE-891B-DCD25A4BB5E6},Active,0.00117431257469925
14098,BP13106, ,BP,Boyce,Boyce Park,,,,,,,,0.20564026,,,,Access,,,{71B5C5EC-B37A-4FFF-BF2D-E608016FF78A},Active,0.00306965666419579
14099,BP5032, ,BP,Boyce,Boyce Park,,,,,,,,0.02059621,,,,,,,{4897024C-FCD4-4097-9CA7-8BDD5F497977},Active,0.000303272482790132
14100,BP5033, ,BP,Boyce,Boyce Park,,,,,,,,0.21051812,,,,,,,{8385DE2F-B0FB-492B-A9E9-027CD3CC4325},Active,0.0036401407308178
14101,BP5038, ,BP,Boyce,Boyce Park,,,,,,,,0.03170001,,,,,,,{D6AFDFAE-CE96-4E35-8D4E-12A9E0EDEE6E},Closed,0.000480175326012457
14102,BP5042, ,BP,Boyce,Boyce Park,,,,,,,,0.17604682,,,,,,,{F1F29AB5-478E-46A7-90D7-1EB827DC20E7},Active,0.00310549126834109
14103,BP5043, ,BP,Boyce,Boyce Park,,,,,,,,0.08360277,,,,,,,{C724E6F5-A2E4-47F3-9B61-8CD209A7EB6E},Active,0.00136890577431107
14104,BP5044, ,BP,Boyce,Boyce Park,,,,,,,,0.01988253,,,,,,,{87D05576-5DD3-43EA-9661-84C6C05A841E},Active,0.000333114534847747
14105,BP5045, ,BP,Boyce,Boyce Park,,,,,,,,0.01687412,,,,,,,{1295AB0F-23E2-48E5-9544-FAC7826A458D},Active,0.000303654277093194
14106,BP5047, ,BP,Boyce,Boyce Park,,,,,,,,0.10729854,,,,,,,{06457A35-071D-4B74-9E48-944D743D92DF},Active,0.0017976312516527
14107,BP5048, ,BP,Boyce,Boyce Park,,,,,,,,0.0316055,,,,,,,{F2F27531-696A-40AA-9F37-1BD7E7DD92E6},Active,0.000461058405681275
14108,BP5052, ,BP,Boyce,Boyce Park,,,,,,,,0.0232896,,,,,,,{9158A4B9-D7BD-41AF-B604-43DCBD99E3B9},Active,0.000434446117511327
14109,BP5053, ,BP,Boyce,Boyce Park,,,,,,,,0.03628316,,,,,,,{DC067DE0-69C8-4776-BBB2-7E7561554511},Active,0.000619376427806324
14110,BP5054, ,BP,Boyce,Boyce Park,,,,,,,,0.01086721,,,,,,,{154ECE1F-A8DC-431F-948B-FE3ED4852291},Active,0.000185283730052644
14111,BP5055, ,BP,Boyce,Boyce Park,,,,,,,,0.02501298,,,,,,,{86E38863-DF98-4E2F-874F-BDB43F6CC754},Active,0.000364677208390165
14112,BP5058, ,BP,Boyce,Boyce Park,,,,,,,,0.03216667,,,,,,,{06537AFA-3207-4BA2-AA19-F24BF6504EF5},Closed,0.000486329636261119
14113,BP5059, ,BP,Boyce,Boyce Park,,,,,,,,0.06200639,,,,,,,{6997A1F2-FEE9-4E0E-AFEE-28FA8938AE7D},Active,0.000932528494914747
14114,BP5060, ,BP,Boyce,Boyce Park,,,,,,,,0.05206466,,,,,,,{88ED0E86-DBED-480C-A57A-FA634BF60368},Active,0.000806099822228614
14115,BP5061, ,BP,Boyce,Boyce Park,,,,,,,,0.07858309,,,,,,,{56A96F28-6212-4F9C-B2DC-39D9427EE80C},Active,0.00126685184194671
14116,BP5062, ,BP,Boyce,Boyce Park,,,,,,,,0.00659981,,,,,,,{B2A82C51-8FB9-49E7-9B36-07C393C12BA4},Active,0.000116499718738388
14117,BP13130, ,BP,Boyce,Boyce Park,,,,,,,,0.02554401,,,,,Dirt,No,{14CF30BD-D196-4ABD-9F50-B2F48A78BA8A},Closed,0.000480374832409051
14118,BP5064, ,BP,Boyce,Boyce Park,,,,,,,,0.00876439,,,,,,,{DFC62DBF-D470-4D22-806D-3335ABEDCE57},Active,0.000146874962600047
14119,BP5066, ,BP,Boyce,Boyce Park,,,,,,,,0.01138315,,,,,,,{3FF01D38-64A7-459E-8AC2-41A00D8E8BE0},Active,0.000215706225161943
14120,BP5067, ,BP,Boyce,Boyce Park,,,,,,,,0.02667188,,,,,,,{7B12109F-5A41-4F62-BCFE-C33FEEAEEB05},Active,0.000451919136435254
14121,BP5068, ,BP,Boyce,Boyce Park,,,,,,,,0.0701453,,,,,,,{F2039D4A-AA00-490C-933A-0E3071AA78CA},Active,0.00109587209862372
14122,BP5069, ,BP,Boyce,Boyce Park,,,,,,,,0.02125049,,,,,,,{A80D4E46-BDD4-4EE7-A07A-C7847B1A7307},Active,0.000354221992649311
14123,BP5070, ,BP,Boyce,Boyce Park,,,,,,,,0.03073145,,,,,,,{0151E397-9CE1-4FA9-9B6E-02531DE3145F},Active,0.000517782624464268
